movie_id,title,directors,starring,release_year,mpaa_rating
1844,Butter (2011),Jim Field Smith,"Jennifer Garner,Ty Burrell,Olivia Wilde,Rob Corddry",2011,R
1845,Red Wing,Will Wallace,"Glen Powell,Breann Johnson,Bill Paxton,Luke Perry",2013,PG-13
1846,The Monster Squad,Fred Dekker,"Andre Gower,Stephen Macht,Tom Noonan,Ryan Lambert",1987,PG-13
1847,Apache Warrior,"David Salzberg,Christian Tureaud","Mike Barbee,Kevin Christensen,Carrie Bruhl",2017,Não classificado
1848,The Last House On The Left (Unrated),Wes Craven,"Marc Sheffler,David Hess",1972,R
1849,"South Park: Bigger, Longer & Uncut",Trey Parker,"Eric Idle,George Clooney,Isaac Hayes,Trey Parker",1999,Não classificado
1850,Girls Just Want to Have Fun,Alan Metter,"Sarah Jessica Parker,Helen Hunt,Shannen Doherty",1985,Não classificado
1851,Paradise Highway,Anna Gutto,"Cameron Monaghan,Frank Grillo,Morgan Freeman",2022,R
1852,Night Passage,Robert Harmon,"Tom Selleck,Stephen Baldwin,Stephanie March",2006,Não classificado
1853,Bill & Ted's Excellent Adventure,Stephen Herek,"Keanu Reeves,Alex Winter,Bernie Casey",1989,PG
1854,Chef,Jon Favreau,"Jon Favreau,Sofía Vergara,John Leguizamo",2014,R
1855,Hello,Tamara Bass,"Eva Marcille,Deborah Joy Winans,Mahdi Cocci",2022,Não classificado
1856,Jerry Lewis: The Man Behind the Clown,Gregory Monro,"Martin Scorsese,Sean Hayes,Tony Lewis,Pierre Etaix",2016,Não classificado
1857,Uncle P,Bernard Gourley,"Master P,Romeo Miller,Tony Cox",2008,PG
1858,The World is Not Enough,Michael Apted,"Pierce Brosnan,Denise Richards,Sophie Marceau",1999,PG-13
1859,Furry Vengeance,Roger Kumble,"Brendan Fraser,Brooke Shields,Angela Kinsey",2010,PG
1860,Hansel & Gretel Get Baked,Duane Journey,"Lara Flynn Boyle,Molly C. Quinn,Michael Welch",2013,Não classificado
1861,Caged Animal,Ryan Combs,"Ving Rhames,Nipsey Hussle,Gillie Da Kid",2010,R
1862,The Killing Secret,Noel Nosseck,"Ari Meyers,Soleil Moon Frye,John O'Hurley,Tess Harper",1997,Não classificado
1863,Uncle Frank,Alan Ball,"Paul Bettany,Sophia Lillis,Peter Macdissi,Judy Greer",2020,R
1864,Snoop Dogg's Hood of Horror,Stacy Title,"Snoop Dogg,Hawthorne James,Danny Trejo",2006,R
1865,Foreclosure,Brett Bentman,"Samara Gonzalez,Derrick Redford,Brooks Ryan",2022,Não classificado
1866,Tyler Perry's Daddy's Little Girls,Tyler Perry,"Gabrielle Union,Idris Elba,Louis Gossett Jr.",2007,PG-13
1867,Saw II,Darren Lynn Bousman,"Tobin Bell,Noam Jenkins,Shawnee Smith,Donnie Wahlberg",2005,R
1868,Romance in Hawaii,Nanea Miyata,"Kelley Jakle,Cedric Jonathan,Peter Porte",2022,G
1869,The Mechanic,Michael Winner,"Charles Bronson,Jan-Michael Vincent,Keenan Wynn",1972,PG
1870,Leprechaun 6: Back 2 Tha Hood,Steven Ayromlooi,"Warwick Davis,Tangi Miller,Laz Alonso,Sticky Fingaz",2003,R
1871,Doc West,"Terence Hill,Giulio Base","Terence Hill,Paul Sorvino,Ornella Muti",2010,PG
1872,The Monkey King 2,Soi Cheang,"Aaron Kwok,Gong Li,Shaofeng Feng",2016,Não classificado
1873,Hotel Artemis,Drew Pearce,"Jodie Foster,Sofia Boutella,Dave Bautista",2018,R
1874,Good Night Oppy,Desconhecido,Ryan White,2022,PG
1875,Heavenly Deposit,"George Vincent,Rick Irvin","John Savage,Peter Jason,Barry Van Dyke,Alisa Reyes",2019,Não classificado
1876,The Engagement Ring,Steven Schachter,"Patricia Heaton,Vincent Spano,Tony Lo Bianco",2005,PG-13
1877,Romance in the Wilds,Justin G. Dyck,"Kaitlyn Leeb,Victor Zinck Jr.,Melinda Shankar",2021,Não classificado
1878,Dinner Rush,Bob Giraldi,"Danny Aiello,John Rothman,Edoardo Ballerini,Vivian Wu",2001,R
1879,The Midwife's Deception,Letia Clouston,"Katie Savoy,Penelope Mitchell,Billy Armstrong",2018,Não classificado
1880,Knives Out,Rian Johnson,"Daniel Craig,Chris Evans,Jamie Lee Curtis",2019,PG-13
1881,My Big Fat Greek Wedding 2,Kirk Jones,"Nia Vardalos,John Corbett,Lainie Kazan,Gia Carides",2016,PG-13
1882,Wild Things,John McNaughton,"Kevin Bacon,Matt Dillon,Neve Campbell,Theresa Russell",1998,R
1883,Four Four Forty Four,Izu Ojukwu,"Richard Mofe Damijo,Nse Ikpe Etim,Atunyota Akpobome",2022,Não classificado
1884,Gaslight (1944),George Cukor,"Charles Boyer,Ingrid Bergman",1944,Não classificado
1885,St. Vincent,Theodore Melfi,"Bill Murray,Melissa McCarthy,Naomi Watts,Chris O'Dowd",2014,PG-13
1886,Everything You Always Wanted To Know About Sex * But Were Afraid To Ask,Woody Allen,"Woody Allen,John Carradine,Lou Jacobi,Louise Lasser",1972,R
1887,Redeeming Love,D.J. Caruso,"Nina Dobrev,Eric Dane,Famke Janssen,Tom Lewis",2022,PG-13
1888,The Midwife's Deception,Letia Clouston,"Katie Savoy,Penelope Mitchell,Billy Armstrong",2018,Não classificado
1889,Mythica: A Quest For Heroes,Anne K. Black,"Melanie Stone,Kevin Sorbo,Jake Stormoen,Adam Johnson",2014,Não classificado
1890,Uncle Frank,Alan Ball,"Paul Bettany,Sophia Lillis,Peter Macdissi,Judy Greer",2020,R
1891,Bullet Proof,James C. Clayton,"Vinnie Jones,Lina Lecompte,Jame Clayton",2022,R
1892,Spirited Away,Hayao Miyazaki,"Daveigh Chase,Jason Marsden,Suzanne Pleshette",2003,PG
1893,I Am Dragon,Indar Dzhendubaev,"Matvey Lykov,Mariya Poezzhaeva",2017,Não classificado
1894,Hummingbirds,Paul Reddish,David Attenborough,2013,Não classificado
1895,Who Made the Potatoe Salad?,Coke Daniels,"Jennia Fredrique,Eddie Griffin,Ella Joyce",2006,R
1896,Cahill: U.S. Marshall,Andrew V. McLaglen,"John Wayne,George Kennedy,Gary Grimes,Neville Brand",1973,PG
1897,Margrete: Queen of the North (English Dub),Charlotte Sieling,"Trine Dyrholm,Søren Malling,Jakob Oftebro",2021,Não classificado
1898,Infinite Storm,Malgorzata Szumowska,"Denis O'Hare,Joshua Rollins",2022,R
1899,Farah Diba Pahlavi: The Last Princess,Desconhecido,Gero Von Boehm,2018,Não classificado
1900,Butter (2011),Jim Field Smith,"Jennifer Garner,Ty Burrell,Olivia Wilde,Rob Corddry",2011,R
1901,Maze Runner: The Scorch Trials,Wes Ball,"Dylan O'Brien,Kaya Scodelario,Thomas Brodie-Sangster",2015,PG-13
1902,xXx: State of the Union,Lee Tamahori,"Ned Schmidtke,Barry Sigismondi,Xzibit,Willem Dafoe",2005,PG-13
1903,Love's Second Chance,David I. Strasser,"Gabrielle Christian,Cody Ray Thompson",2022,Não classificado
1904,Murderous Minds - The Iceman,Top 5s,Top 5s,2021,Não classificado
1905,From Dusk Till Dawn,Robert Rodriguez,"George Clooney,Quentin Tarantino,Harvey Keitel",1996,R
1906,Infinite Storm,Malgorzata Szumowska,"Denis O'Hare,Joshua Rollins",2022,R
1907,Journey to the West,"Stephen Chow,Derek Kwok","Shu Qi,Wen Zhang,Huang Bo,Show Lo",2013,PG-13
1908,Double Daddy,Lee Friedlander,"Mollee Gray,Brittany Curran,Cameron Palatas",2015,Não classificado
1909,Immortals,Tarsem Singh,"Henry Cavill,Stephen Dorff,Luke Evans,Isabel Lucas",2011,R
1910,Redeeming Love,D.J. Caruso,"Nina Dobrev,Eric Dane,Famke Janssen,Tom Lewis",2022,PG-13
1911,Oh My Dog,Sarov Shanmugam,"Arun Vijay,Arnav Vijay,Vijaykumar,Mahima Nambiar",2022,Não classificado
1912,Cahill: U.S. Marshall,Andrew V. McLaglen,"John Wayne,George Kennedy,Gary Grimes,Neville Brand",1973,PG
1913,Scooby-Doo and the Witch's Ghost,Hanna-Barbera,"Scott Innes,Mary Kay Bergman,Frank Welker,B.J. Ward",1999,Não classificado
1914,One Winter Weekend,Gary Yates,"Taylor Cole,Nicole Blaine,Jack Turner,Rukiya Bernard",2018,Não classificado
1915,IT,Andy Muschietti,"Jaeden Lieberher,Bill Skarsgård,Wyatt Oleff",2017,R
1916,Cowboy And Movie Star,Jim Cliffe,"Toby Levins,MacKenzie Porter,Dave Kenneth MacKinnon",2023,G
1917,Pumpkin Pie Wars,Steven R. Monroe,"Julie Gonzalo,Eric Aragon",2016,Não classificado
1918,Project: ALF,Dick Lowry,"Miguel Ferrer,William O'Leary,Jensen Daggett",1996,Não classificado
1919,Teen Titans Go! To the Movies,"Aaron Horvath,Peter Rida Michail","Greg Cipes,Scott Menville,Khary Payton,Tara Strong",2018,PG
1920,True Justice: Vengeance is Mine,Lauro Chartrand,Steven Seagal,2012,Não classificado
1921,Camp Cool Kids,Lisa Arnold,"Connor Rosen,Leigh-Allyn Baker,Michael Gross",2017,PG
1922,Dune (4k Ultra HD + Blu-Ray + Digital) [4K UHD],Denis Villeneuve,"Timothée Chalamet,Rebecca Ferguson,Oscar Isaac",,Não classificado
1923,Universal Classic Monsters: Icons of Horror Collection [4K UHD],"James Whale,Tod Browning,George Waggner","Bela Lugosi,Boris Karloff,Claude Rains,Lon Chaney Jr.",,Não classificado
1924,Cody Johnson - Dear Rodeo: The Cody Johnson Story,Not Specified,Cody Johnson,2021,Não classificado
1925,Scooby-Doo! Camp Scare,Ethan Spaulding,"Frank Welker,Matthew Lillard,Grey DeLisle,Mindy Cohn",2016,Não classificado
1926,Legend of the Lost Tomb,Johnathan Winfrey,"Stacy Keach,Brock Pierce,Kimberlee Peterson",1997,PG
1927,Joe,David Gordon Green,"Nicolas Cage,Tye Sheridan,Ronnie Gene Blevins,Poulter",2014,R
1928,Stripped: Las Vegas,Desconhecido,Marc Ostrick,2021,Não classificado
1929,Click,Frank Coraci,"Adam Sandler,Kate Beckinsale,Christopher Walken",2006,PG-13
1930,Sick of Myself,Kristoffer Borgli,"Kristine Kujath Thorp,Eirik Sæther,Fanny Vaager",2023,Não classificado
1931,Insidious: Chapter 2,James Wan,"Patrick Wilson,Barbara Hershey,Rose Byrne,Lin Shaye",2013,PG-13
1932,Moonraker,Lewis Gilbert,"Roger Moore,Lois Chiles,Corinne Cléry",1979,PG
1933,The Sound of 007,Desconhecido,Mat Whitecross,2022,Não classificado
1934,Above Suspicion,Stephen LaRocque,"Scott Bakula,Annabella Sciorra,George Dzunda",2000,Não classificado
1935,Love Lessons,Douglas Barr,"Patty Duke,Ronny Cox,Max Martini,Beverley Elliott",2000,Não classificado
1936,The Prestige,Christopher Nolan,"Hugh Jackman,Christian Bale,Michael Caine",2006,PG-13
1937,Spirited Away,Hayao Miyazaki,"Daveigh Chase,Jason Marsden,Suzanne Pleshette",2003,PG
1938,Marked for Death,Dwight H. Little,"Steven Seagal,Basil Wallace,Keith David,Joanna Pacula",1990,R
1939,Christmas Cartoons: 14 Christmas Cartoon Classics - 2 Hours of Holiday Favorites,Max Fleischer,"Paul Wing,Rudolph the Red-Nosed Reindeer,Santa Claus",2016,Não classificado
1940,John Grisham's The Rainmaker,Francis Ford Coppola,"Matt Damon,Claire Danes,Jon Voight,Mary Kay Place",1997,PG-13
1941,The Rugrats Movie,"Igor Kovalyov,Norton Virgien","Elizabeth Daily,Christine Cavanaugh,Kath Soucie",1998,G
1942,Jeff Dunham: Minding The Monsters,"Manny Rodriguez,Matthew McNeil",Jeff Dunham,2012,Não classificado
1943,Indiana Jones and the Raiders of the Lost Ark,Steven Spielberg,"Harrison Ford,Karen Allen,Paul Freeman,Ronald Lacey",1981,PG
1944,Gifted,Marc Webb,"Mckenna Grace,Chris Evans,Lindsay Duncan",2017,PG-13
1945,Christmas on the Bayou,Leslie Hope,"Hilarie Burton,Tyler Hilton,Randy Travis",2013,Não classificado
1946,Universal Classic Monsters: Icons of Horror Collection (The Mummy / The Bride of Frankenstein / Phantom of the Opera / Creature from the Black Lagoon) [4K UHD],"Arthur Lubin,Karl Freund,Jack Arnold,James Whale","Boris Karloff,Richard Carlson,Nelson Eddy",,Não classificado
1947,Vicky Cristina Barcelona,Woody Allen,"Rebecca Hall,Scarlett Johansson,Penelope Cruz",2008,PG-13
1948,Universal Soldier,Roland Emmerich,"Jean-Claude Van Damme,Dolph Lundgren,Ally Walker",1992,R
1949,George and the Dragon,Tom Reeve,"James Purefoy,Piper Perabo,Patrick Swayze",2006,PG
1950,Hummingbirds,Paul Reddish,David Attenborough,2013,Não classificado
1951,John Wick: Chapter 4 [Blu-ray],Desconhecido,"Keanu Reeves,Lance Reddick",,Não classificado
1952,Revenge of the Nerds,Jeff Kanew,"Robert Carradine,Anthony Edwards,Ted McGinley",1984,R
1953,Padmaavat,Sanjay Leela Bhansali,"Deepika Padukone,Ranveer Singh,Shahid Kapoor",2018,Não classificado
1954,Blood and Chocolate,Katja Von Garnier,"Agnes Bruckner,Hugh Dancy,Bogdan Voda,Bryan Dick",2007,PG-13
1955,Mythica: A Quest For Heroes,Anne K. Black,"Melanie Stone,Kevin Sorbo,Jake Stormoen,Adam Johnson",2014,Não classificado
1956,The Perfect Game,William Dear,"Clifton Collins Jr.,Cheech Marin,Moises Arias",2010,PG
1957,Halloween III: Season of the Witch,Tommy Lee Wallace,"Tom Atkins,Stacey Nelkin,Dan O'Herlihy",1982,R
1958,Sherlock Gnomes,John Stevenson,"Emily Blunt,Johnny Depp",2018,PG
1959,Carmen & Lola,Arantxa Echevarría,"Zaira Romero,Rosy Rodríguez",2023,Não classificado
1960,One Special Night,Roger Young,"James Garner,Julie Andrews",1999,Não classificado
1961,Trains: Two Centuries of Innovation,Desconhecido,"Cyrille Massey,Sigrid Clément",2017,Não classificado
1962,Courage Mountain,LeitchChristopher,Sheen Charlie Caron Leslie Caton Juliette,1990,PG-13
1963,Tankers,Konstantin Maksimov,"Andrey Chernyshov,Vladimir Epifantsev",2018,Não classificado
1964,The Dark Knight Rises,Christopher Nolan,"Christian Bale,Michael Caine,Gary Oldman",2012,PG-13
1965,Quarantine,John Erick Dowdle,"Jennifer Carpenter,Jay Hernandez,Columbus Short",2008,R
1966,Signs,M. Night Shyamalan,"Mel Gibson,Joaquin Phoenix",2002,PG-13
1967,Crawlspace,L. Gustavo Cooper,"Henry Thomas,Bradley Stryker,Jennifer Robertson",2022,R
1968,The Shootist,Don Siegel,"John Wayne,Lauren Bacall",1976,Não classificado
1969,A Tale Of Two Cities,Jim Goddard,"Chris Sarandon,Peter Cushing",1980,Não classificado
1970,Ground Control,Richard Howard,"Kiefer Sutherland,Robert Sean Leonard,Kelly McGillis",1999,PG-13
1971,True Grit,Ethan Coen,"Jeff Bridges,Matt Damon,Josh Brolin,Hailee Steinfeld",2010,PG-13
1972,In The Heat Of The Night (1967),---,"Rod Steiger,Sidney Poitier",1967,Não classificado
1973,MYSTERY OF HER,Nicholas DiBella,"Andrea Figliomeni,Winter Andrews,Nicolette Hart",2022,Não classificado
1974,The Wicker Man (1973),Robin Hardy,"Edward Woodward,Diane Cilento,Britt Ekland",1974,R
1975,TMNT,Kevin Munroe,"Chris Evans,Sarah Michelle Gellar,Mako,Kevin Smith",2007,PG
1976,Secrets of Nazi U-Boat Bases,Kevin Accart,Douglas Rand,2019,Não classificado
1977,Thunderbolt and Lightfoot,Michael Cimino,"Jeff Bridges,Clint Eastwood,Geoffrey Lewis",1974,R
1978,The Care Bears Movie,Arna Selznick,"Mickey Rooney,Jackie Burroughs,Georgia Engel",1985,G
1979,#Unfit: The Psychology of Donald Trump,Dan Partland,"George Conway,Anthony Scaramucci,Bill Kristol",2020,Não classificado
1980,Welcome To Death Row,"Jeff Scheftel,S. Leigh Savidge","Frank Alexander,Sam Gideon Anson,William J. Bennett",2022,Não classificado
1981,The Last Song,Alan J. Levi,"Paul Rudd,Lynda Carter,Nicholas Pryor,Ronnie Cox",,Não classificado
1982,Pleasure,Ninja Thyberg,"Sofia Kappel,Evelyn Claire,Revika Anne Reustle",2021,R
1983,Bronson,Nicolas Winding Refn,"Tom Hardy,Kelly Adams,Luing Andrews",2009,R
1984,Sicario: Day of the Soldado,Stefano Sollima,"Benicio Del Toro,Josh Brolin,Isabela Moner",2018,R
1985,Tyler Perry's Diary of a Mad Black Woman - The Play,Tyler Perry,"Tyler Perry,Curtis Blake,Marva King,Tamela Mann",2005,Não classificado
1986,Margrete: Queen of the North (English Dub),Charlotte Sieling,"Trine Dyrholm,Søren Malling,Jakob Oftebro",2021,Não classificado
1987,Her Final Fury: The Betty Broderick Story Part II,Dick Lowry,"Meredith Baxter,Stephen Collins,Michelle Johnson",1992,PG-13
1988,The End Times,Discovery Media Productions,"Tim LaHaye,Edward Hindson",2006,Não classificado
1989,Northanger Abbey,Jon Jones,"Felicity Jones,Carey Mulligan,JJ Feild",2008,PG
1990,Touchback,Don Handfield,"Brian Presley,Kurt Russell,Marc Blucas,Melanie Lynsky",2012,PG-13
1991,My Five Wives,Sidney J. Furie,"Rodney Dangerfield,Andrew Dice Clay,Jerry Stiller",2000,R
1992,Decisive Battles of Hitler's War: Normandy to the Rhine,Desconhecido,Bob Carruthers,2014,Não classificado
1993,The Man with the Golden Gun,Guy Hamilton,"Roger Moore,Christopher Lee,Britt Ekland",1974,PG
1994,The Bumble Nums - Season 4,"Brett Jubinville,Laurel Dalgleish","Andy Hayward,Ken House",2017,Não classificado
1995,True Heart,Catherine Cyran,"Kirsten Dunst,Zachary Ty Bryan",1999,PG
1996,WARNER BROS Live Die Repeat: Edge of Tomorrow (4K Ultra HD + Blu-ray + Digital) [4K UHD],Doug Liman,"Tom Cruise,Emily Blunt,Bill Paxton,Brendan Gleeson",,Não classificado
1997,Grave Enounters,The Vicious Brothers,"Ben Wilkinson,Sean Rogerson",2011,Não classificado
1998,Obsessed,Dae-woo Kim,"Seung-heon Song,Kim Ji-yeon,Cho Yeo-jeong,Joo-Wan On",2014,Não classificado
1999,Transformers: Rise of the Beasts [Blu-ray],Desconhecido,"Anthony Ramos,Dominique Fishback",,Não classificado
2000,Raazi,Meghna Gulzar,"Alia Bhatt,Vicky Kaushal",2018,Não classificado
2001,Scales: Mermaids Are Real,Kevan Peterson,"Emmy Perry,Morgan Fairchild,Elisabeth Röhm",2017,PG
2002,High Tension,Alexandre Aja,"Cécile De France,Maiwenn Le Besco,Franck Khalfoun",2005,R
2003,Nerve,"Henry Joost,Ariel Schulman","Emma Roberts,Dave Franco,Juliette Lewis,Emily Meade",2016,PG-13
2004,The Flash (4K Ultra HD + Digital) [4K UHD],Andy Muschietti,"Michael Keaton,Ezra Miller,Sasha Calle",,Não classificado
2005,Christine,John Carpenter,"Keith Gordon,John Stockwell,Alexandra Paul",1983,R
2006,Saul: The Journey to Damascus,Mario Azzopardi,"Kyle Schmid,Emmanuelle Vaugier,John Rhys-Davies",2014,Não classificado
2007,Pawn Shop Chronicles,Wayne Kramer,"Paul Walker,Elijah Wood,Norman Reedus",2013,R
2008,Malone,Harley Cokliss,"Burt Reynolds,Cliff Robertson,Kenneth McMillan",1987,R
2009,Close Encounters of the Fifth Kind: Contact Has Begun,Michael Mazzola,"Jeremy Piven,Dr. Steven Greer,Daniel Sheehan",2020,Não classificado
2010,Accident Man,Jesse V. Johnson,"Scott Adkins,Ray Stevenson,Michael Jai White",2018,R
2011,Ladies in Lavender,Charles Dance,"Judi Dench,Maggie Smith,Daniel Bruhl",2005,PG-13
2012,Trust Issues,John Richard Walton,"Carlos Reynolds,Billy Howard,John Walton",2022,Não classificado
2013,Rapture-Palooza,Paul Middleditch,"Craig Robinson,Anna Kendrick,John Francis Daley",2013,R
2014,Moonshine Highway,Andy Armstrong,"Kyle MacLachlan,Randy Quaid,David Cronenberg",1996,PG-13
2015,Erzulie,Christine Chen,"Courtney Olivier,Diana Rose",2022,Não classificado
2016,The Hobbit: An Unexpected Journey (Extended Edition),Peter Jackson,"Ian McKellen,Martin Freeman,Richard Armitage",2012,PG-13
2017,The Transporter Refueled,Camille Delamarre,"Ed Skrein,Ray Stevenson,Loan Chabanol",2015,Não classificado
2018,Chasing Papi,Linda Mendoza,"Roselyn Sanchez,Sofia Vergara,Jaci Velasquez",2003,PG
2019,SOUTH PARK: POST COVID,Trey Parker,"Matt Stone,Trey Parker",2021,Não classificado
2020,The Fallout,Megan Park,"Jenna Ortega,Maddie Ziegler,Shailene Woodley",2022,R
2021,The Raven (1963),Roger Corman,"Peter Lorre,Vincent Price,Hazel Court,Boris Karloff",1963,G
2022,Acquitted by Faith,Daniel Lusko,"Casper Van Dien,Catherine Oxenberg,Tom Schanley",2020,Não classificado
2023,1917,Sam Mendes,"George MacKay,Dean-Charles Chapman,Mark Strong",2020,R
2024,Buffy the Vampire Slayer,Fran Rubel Kuzui,"Kristy Swanson,Donald Sutherland,Paul Reubens",1992,PG-13
2025,The November Man,Roger Donaldson,"Pierce Brosnan,Olga Kurylenko,Luke Bracey",2014,R
2026,Kathleen Madigan: Madigan Again,Jay Chapman,Kathleen Madigan,2013,Não classificado
2027,Bronson,Nicolas Winding Refn,"Tom Hardy,Kelly Adams,Luing Andrews",2009,R
2028,House,Steve Miner,"William Katt,George Wendt",1986,R
2029,The Good Journey,Tom Whitus,"Nathan Todaro,Jeff Prater,Meredith Frankie Crutcher",2018,Não classificado
2030,Mike Paramore: You've Just Been Flirted With,Isaac Halasima,Mike Paramore,2017,Não classificado
2031,Casino,Martin Scorsese,"Robert De Niro,Sharon Stone,Joe Pesci,James Woods",1995,R
2032,Galaxy Quest,---,"Tim Allen,Sigourney Weaver,Alan Rickman,Tony Shalhoub",1999,Não classificado
2033,Alexander the Great,"Robert Rossen,Michael Forlong","Richard Burton,Claire Bloom,Fredric March",1956,Não classificado
2034,"Truly, Madly, Sweetly",Desconhecido,Ron Oliver,2018,Não classificado
2035,Parkland: Inside Building 12,Charlie Minn,Charlie Minn,2018,Não classificado
2036,10 to Midnight,J. Lee Thompson,"Charles Bronson,Lisa Eilbacher,Andrew Stevens",1983,R
2037,The Cold War - Submarines In Enemy Depths,Desconhecido,Dirk Pohlmann,2002,Não classificado
2038,Peppa Pig - Pumpkin Party,"Neville Astley,Mark Baker","Richard Ridings,John Sparkes,Lily Snowden-Fine",2019,Não classificado
2039,Hearts of Winter,Allan Harmon,"Jill Wagner,Victor Webster",2020,Não classificado
2040,Barbecue,Eric Lavaine,"Lambert Wilson,Franck Dubosc,Florence Foresti",2014,Não classificado
2041,Swimfan,John Polson,"Erika Christensen,Jesse Bradford,Shiri Appleby",2002,PG-13
2042,Charming the Hearts of Men,S.E. DeRose,"Kelsey Grammer,Anna Friel,Sean Astin,Courtney Gains",2021,Não classificado
2043,Why Did I Get Married?,Tyler Perry,"Tyler Perry,Janet JacksonJill Scott,Sharon Leal",2006,Não classificado
2044,Zulu,Cy Endfield,"Stanley Baker,Michael Caine",1964,Não classificado
2045,Sita Ramam,Hanu Raghavapudi,"Dulquer Salmaan,Mrunal Thakur,Rashmika Mandanna",2022,Não classificado
2046,HBO Comedy Hour: George Carlin: You Are All Diseased,Rocco Urbisci,George Carlin,2003,Não classificado
2047,Miss Dial,David Steinberg,"Gabrielle Union,Hill Harper,Amanda Crew,Robinne Lee",2013,Não classificado
2048,Stigmata,Rupert Wainright,"Patricia Arquette,Gabriel Byrne,Jonathan Pryce",1999,R
